id,name,date,value
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T05:00Z,49833
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T06:00Z,48228
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T07:00Z,47474
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T08:00Z,47441
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T09:00Z,47773
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T10:00Z,48436
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T11:00Z,49911
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T12:00Z,52634
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T13:00Z,56389
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T14:00Z,58475
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T15:00Z,57301
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T16:00Z,54352
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T17:00Z,51488
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T18:00Z,48970
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T19:00Z,46999
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T20:00Z,45342
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T21:00Z,44158
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T22:00Z,43776
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-12T23:00Z,44394
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13,46567
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T01:00Z,48975
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T02:00Z,49364
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T03:00Z,49192
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T04:00Z,48290
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T05:00Z,46395
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T06:00Z,44857
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T07:00Z,44099
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T08:00Z,44144
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T09:00Z,44579
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T10:00Z,45498
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T11:00Z,47225
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T12:00Z,50280
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T13:00Z,54230
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T14:00Z,56300
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T15:00Z,54932
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T16:00Z,51745
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T17:00Z,48413
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T18:00Z,45660
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T19:00Z,43231
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T20:00Z,41204
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T21:00Z,39872
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T22:00Z,39208
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-13T23:00Z,39360
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14,40745
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T01:00Z,43740
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T02:00Z,44413
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T03:00Z,44584
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T04:00Z,43798
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T05:00Z,42208
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T06:00Z,40773
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T07:00Z,39951
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T08:00Z,39728
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T09:00Z,39891
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T10:00Z,40472
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T11:00Z,41753
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T12:00Z,44384
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T13:00Z,48163
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T14:00Z,50230
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T15:00Z,49158
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T16:00Z,46811
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T17:00Z,44547
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T18:00Z,42670
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T19:00Z,41199
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T20:00Z,40090
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T21:00Z,39254
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T22:00Z,38723
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-14T23:00Z,38842
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15,40006
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T01:00Z,42317
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T02:00Z,42762
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T03:00Z,42584
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T04:00Z,41866
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T05:00Z,40452
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T06:00Z,39249
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T07:00Z,38571
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T08:00Z,38510
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T09:00Z,38797
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T10:00Z,39621
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T11:00Z,41155
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T12:00Z,44034
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T13:00Z,47949
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T14:00Z,50315
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T15:00Z,49856
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T16:00Z,48306
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T17:00Z,47032
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T18:00Z,45702
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T19:00Z,44354
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T20:00Z,43113
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T21:00Z,42114
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T22:00Z,41588
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-15T23:00Z,41717
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16,43077
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T01:00Z,45353
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T02:00Z,45774
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T03:00Z,45901
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T04:00Z,45481
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T05:00Z,44527
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T06:00Z,43393
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T07:00Z,42485
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T08:00Z,42022
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T09:00Z,41965
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T10:00Z,42384
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T11:00Z,43304
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T12:00Z,44798
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T13:00Z,47017
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T14:00Z,48778
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T15:00Z,49039
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T16:00Z,47443
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T17:00Z,45158
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T18:00Z,42733
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T19:00Z,40737
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T20:00Z,38887
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T21:00Z,37473
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T22:00Z,36818
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-16T23:00Z,37001
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17,38542
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T01:00Z,40759
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T02:00Z,41387
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T03:00Z,41547
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T04:00Z,41326
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T05:00Z,40738
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T06:00Z,40012
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T07:00Z,39237
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T08:00Z,38971
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T09:00Z,38853
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T10:00Z,39136
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T11:00Z,39747
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T12:00Z,40658
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T13:00Z,42116
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T14:00Z,43620
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T15:00Z,44061
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T16:00Z,42901
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T17:00Z,41208
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T18:00Z,39499
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T19:00Z,38153
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T20:00Z,36920
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T21:00Z,36057
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T22:00Z,35642
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-17T23:00Z,35812
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18,37230
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T01:00Z,39636
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T02:00Z,40223
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T03:00Z,40271
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T04:00Z,40101
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T05:00Z,39138
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T06:00Z,38332
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T07:00Z,37923
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T08:00Z,37973
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T09:00Z,38294
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T10:00Z,38959
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T11:00Z,40295
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T12:00Z,42503
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T13:00Z,44962
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T14:00Z,46515
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T15:00Z,46528
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T16:00Z,45372
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T17:00Z,44065
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T18:00Z,42685
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T19:00Z,41239
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T20:00Z,39822
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T21:00Z,38776
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T22:00Z,38361
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-18T23:00Z,38455
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19,39349
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T01:00Z,41107
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T02:00Z,41050
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T03:00Z,40222
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T04:00Z,38766
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T05:00Z,36702
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T06:00Z,34630
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T07:00Z,33029
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T08:00Z,32116
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T09:00Z,31689
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T10:00Z,31667
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T11:00Z,32493
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T12:00Z,34495
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T13:00Z,37604
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T14:00Z,39566
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T15:00Z,40062
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T16:00Z,40702
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T17:00Z,41383
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T18:00Z,41710
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T19:00Z,41760
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T20:00Z,41544
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T21:00Z,41630
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T22:00Z,41621
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-19T23:00Z,41932
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20,42835
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T01:00Z,43860
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T02:00Z,43246
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T03:00Z,42176
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T04:00Z,40712
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T05:00Z,38552
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T06:00Z,36571
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T07:00Z,35154
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T08:00Z,34506
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T09:00Z,34187
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T10:00Z,34368
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T11:00Z,35233
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T12:00Z,37360
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T13:00Z,40590
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T14:00Z,42560
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T15:00Z,43254
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T16:00Z,43633
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T17:00Z,43805
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T18:00Z,43805
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T19:00Z,43645
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T20:00Z,43079
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T21:00Z,42742
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T22:00Z,42693
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-20T23:00Z,43221
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21,44291
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T01:00Z,45340
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T02:00Z,44839
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T03:00Z,43890
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T04:00Z,42282
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T05:00Z,40011
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T06:00Z,37744
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T07:00Z,36219
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T08:00Z,35297
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T09:00Z,34884
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T10:00Z,34821
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T11:00Z,35437
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T12:00Z,37245
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T13:00Z,40188
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T14:00Z,41810
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T15:00Z,42010
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T16:00Z,41960
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T17:00Z,41710
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T18:00Z,41620
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T19:00Z,41132
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T20:00Z,40876
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T21:00Z,40403
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T22:00Z,40173
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-21T23:00Z,40396
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22,41162
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T01:00Z,42206
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T02:00Z,41655
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T03:00Z,40753
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T04:00Z,39379
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T05:00Z,37430
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T06:00Z,35467
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T07:00Z,34073
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T08:00Z,33162
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T09:00Z,32756
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T10:00Z,32786
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T11:00Z,33448
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T12:00Z,35311
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T13:00Z,38290
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T14:00Z,40122
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T15:00Z,40472
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T16:00Z,40767
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T17:00Z,40778
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T18:00Z,40790
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T19:00Z,40680
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T20:00Z,40597
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T21:00Z,40444
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T22:00Z,40505
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-22T23:00Z,40737
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23,41143
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T01:00Z,41882
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T02:00Z,41246
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T03:00Z,40254
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T04:00Z,39181
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T05:00Z,37676
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T06:00Z,36026
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T07:00Z,34621
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T08:00Z,33644
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T09:00Z,33084
EBA.TEX-ALL.D.H,"Demand for Texas (region), hourly - UTC time",2021-01-23T10:00Z,32910
